|            JD |          Tempo |              BC |            432s |             430 |             423 |            405 | 
| 2454571.24121 |  2858.27436083 |   2858.27454371 |   2858.27438342 |   2858.27438528 |   2858.27439527 |  2858.27440259 |
| 2454572.16185 |  3463.41986632 |   3463.41980336 |   3463.41984707 |   3463.41984893 |   3463.41985865 |  3463.41986691 |
| 2454573.08249 |  4044.98277669 |   4044.98257883 |   4044.98271428 |   4044.98271621 |   4044.98272579 |  4044.98273491 |
| 2454574.00313 |  4565.68775514 |   4565.68749432 |    4565.6876688 |    4565.6876708 |   4565.68768012 |   4565.6876901 |
| 2454574.92377 |  5001.83542539 |   5001.83510161 |   5001.83533665 |   5001.83533865 |    5001.8353477 |  5001.83535849 |
| 2454575.84441 |  5348.71389842 |    5348.7139284 |   5348.71383667 |    5348.7138386 |   5348.71384745 |   5348.7138591 |
| 2454576.76505 |   5621.6699159 |   5621.67032062 |   5621.66988742 |   5621.66988942 |   5621.66989807 |  5621.66991046 |
| 2454577.68569 |  5852.59416437 |   5852.59445517 |   5852.59414269 |   5852.59414462 |   5852.59415314 |  5852.59416632 |
| 2454578.60633 |  6082.62400303 |   6082.62474351 |   6082.62397718 |   6082.62397917 |   6082.62398736 |  6082.62400141 |
| 2454579.52697 |  6352.73151249 |   6352.73226797 |   6352.73150715 |   6352.73150915 |   6352.73151714 |  6352.73153192 |
| 2454580.44762 |  6694.34825314 |   6694.34893966 |   6694.34826649 |   6694.34826848 |   6694.34827621 |  6694.34829185 |
| 2454581.36826 |  7122.16979045 |   7122.17033907 |   7122.16980858 |   7122.16981051 |    7122.1698181 |  7122.16983461 |
|  2454582.2889 |   7630.7846697 |   7630.78491853 |   7630.78467603 |   7630.78467803 |   7630.78468529 |  7630.78470273 |
| 2454583.20954 |   8195.8982677 |   8195.89860946 |   8195.89824403 |   8195.89824602 |   8195.89825308 |  8195.89827145 |
| 2454584.13018 |  8779.87146147 |   8779.87129958 |   8779.87140518 |   8779.87140711 |   8779.87141396 |  8779.87143327 |
| 2454585.05082 |  9340.30761659 |   9340.30712793 |   9340.30752867 |   9340.30753053 |   9340.30753719 |  9340.30755756 |
| 2454585.97146 |  9839.72415272 |   9839.72382294 |   9839.72404279 |   9839.72404479 |   9839.72405118 |  9839.72407261 |
|  2454586.8921 |  10254.0969494 |   10254.0967695 |   10254.0968406 |   10254.0968426 |   10254.0968487 |  10254.0968712 |
| 2454587.81274 |  10578.3233591 |   10578.3229994 |   10578.3232761 |   10578.3232781 |   10578.3232839 |  10578.3233076 |
| 2454588.73338 |  10827.3542986 |   10827.3543076 |   10827.3542459 |   10827.3542478 |   10827.3542534 |  10827.3542782 |
| 2454589.65402 |  11032.7369342 |   11032.7373449 |   11032.7368876 |   11032.7368895 |   11032.7368948 |  11032.7369209 |
| 2454590.57466 |   11235.360199 |   11235.3607746 |   11235.3601535 |   11235.3601554 |   11235.3601605 |  11235.3601879 |
|  2454591.4953 |  11476.0647477 |   11476.0654852 |   11476.0647127 |   11476.0647145 |   11476.0647193 |  11476.0647481 |
| 2454592.41595 |  11786.2670851 |   11786.2677356 |   11786.2670759 |   11786.2670778 |   11786.2670823 |  11786.2671123 |
| 2454593.33659 |  12180.7428152 |   12180.7435137 |   12180.7428087 |   12180.7428105 |   12180.7428148 |  12180.7428459 |
| 2454594.25723 |   12654.216865 |   12654.2173356 |   12654.2168495 |   12654.2168512 |   12654.2168553 |  12654.2168877 |
| 2454595.17787 |    13182.53778 |   13182.5378909 |   13182.5377216 |   13182.5377235 |   13182.5377272 |  13182.5377607 |
| 2454596.09851 |  13728.1662772 |   13728.1661393 |   13728.1661876 |   13728.1661894 |   13728.1661929 |  13728.1662275 |
| 2454597.01915 |  14248.7257154 |   14248.7253857 |   14248.7256015 |   14248.7256033 |   14248.7256065 |   14248.725642 |
| 2454597.93979 |  14706.6629701 |   14706.6625624 |   14706.6628381 |   14706.6628399 |   14706.6628429 |  14706.6628794 |
| 2454598.86043 |  15077.8140435 |   15077.8135219 |    15077.813914 |   15077.8139158 |   15077.8139185 |  15077.8139558 |
| 2454599.78107 |  15356.9167088 |   15356.9165799 |   15356.9166027 |   15356.9166045 |    15356.916607 |   15356.916645 |
| 2454600.70171 |   15558.808489 |    15558.808546 |   15558.8084162 |   15558.8084179 |   15558.8084202 |  15558.8084589 |
| 2454601.62235 |  15715.0339424 |   15715.0343201 |   15715.0338787 |   15715.0338805 |   15715.0338824 |  15715.0339219 |
| 2454602.54299 |  15866.6347283 |   15866.6356097 |    15866.634668 |   15866.6346698 |   15866.6346715 |  15866.6347117 |
| 2454603.46363 |  16054.7691136 |   16054.7698721 |   16054.7690673 |   16054.7690691 |   16054.7690705 |  16054.7691113 |
| 2454604.38428 |  16311.3042241 |   16311.3048087 |      16311.3042 |   16311.3042017 |   16311.3042029 |  16311.3042443 |
| 2454605.30492 |  16651.5313217 |   16651.5321462 |   16651.5312912 |   16651.5312929 |   16651.5312938 |   16651.531336 |
| 2454606.22556 |  17070.6688489 |   17070.6692776 |    17070.668786 |   17070.6687876 |   17070.6687883 |  17070.6688311 |
|  2454607.1462 |  17544.9527909 |   17544.9531567 |   17544.9527202 |   17544.9527219 |   17544.9527223 |  17544.9527657 |
| 2454608.06684 |  18037.0652316 |   18037.0651207 |    18037.065097 |   18037.0650988 |   18037.0650989 |   18037.065143 |
| 2454608.98748 |  18504.6595448 |   18504.6590411 |   18504.6593905 |   18504.6593922 |   18504.6593921 |   18504.659437 |
| 2454609.90812 |  18910.0343916 |   18910.0339329 |   18910.0342365 |   18910.0342383 |   18910.0342379 |  18910.0342834 |
| 2454610.82876 |  19228.7439636 |   19228.7438017 |   19228.7438224 |    19228.743824 |   19228.7438234 |  19228.7438697 |
|  2454611.7494 |  19455.1765505 |   19455.1761728 |   19455.1764342 |   19455.1764358 |    19455.176435 |   19455.176482 |
| 2454612.67004 |  19603.8256009 |   19603.8257239 |   19603.8255137 |   19603.8255153 |   19603.8255141 |   19603.825562 |
| 2454613.59068 |  19705.9621633 |   19705.9622142 |   19705.9620839 |   19705.9620855 |    19705.962084 |  19705.9621327 |
| 2454614.51132 |  19802.4686232 |   19802.4690429 |   19802.4685505 |   19802.4685521 |   19802.4685504 |     19802.4686 |
| 2454615.43196 |  19934.4711368 |   19934.4718863 |   19934.4710802 |   19934.4710817 |   19934.4710797 |  19934.4711304 |
| 2454616.35261 |  20133.9114421 |   20133.9121017 |   20133.9114026 |   20133.9114041 |   20133.9114018 |  20133.9114535 |
| 2454617.27325 |  20416.2133666 |   20416.2141041 |   20416.2133257 |   20416.2133272 |   20416.2133246 |  20416.2133774 |
| 2454618.19389 |  20776.7212892 |   20776.7216339 |   20776.7212242 |   20776.7212256 |   20776.7212228 |  20776.7212766 |
| 2454619.11453 |  21191.7272895 |   21191.7276732 |   21191.7271869 |   21191.7271883 |   21191.7271853 |    21191.72724 |
| 2454620.03517 |  21623.8555763 |   21623.8555373 |    21623.855451 |   21623.8554524 |   21623.8554491 |  21623.8555048 |
| 2454620.95581 |  22030.5764163 |   22030.5762544 |   22030.5762516 |   22030.5762529 |   22030.5762493 |  22030.5763061 |
| 2454621.87645 |  22373.9036618 |   22373.9035029 |   22373.9034925 |   22373.9034938 |   22373.9034899 |  22373.9035476 |
| 2454622.79709 |  22629.0575025 |   22629.0570228 |   22629.0573448 |   22629.0573461 |    22629.057342 |  22629.0574004 |
| 2454623.71773 |   22790.108793 |    22790.108775 |   22790.1086626 |   22790.1086639 |   22790.1086595 |  22790.1087188 |
| 2454624.63837 |  22871.3143196 |   22871.3144934 |   22871.3142164 |   22871.3142175 |   22871.3142129 |  22871.3142729 |
| 2454625.55901 |  22903.8398976 |   22903.8402513 |   22903.8398055 |   22903.8398067 |   22903.8398018 |  22903.8398624 |
| 2454626.47965 |   22928.623902 |   22928.6248973 |   22928.6238137 |   22928.6238149 |   22928.6238097 |  22928.6238708 |
| 2454627.40029 |   22987.014461 |   22987.0149647 |   22987.0143929 |    22987.014394 |   22987.0143886 |  22987.0144503 |
| 2454628.32094 |  23111.3203039 |   23111.3212812 |   23111.3202516 |   23111.3202528 |   23111.3202471 |  23111.3203091 |
| 2454629.24158 |    23317.43303 |   23317.4337675 |   23317.4329763 |   23317.4329774 |   23317.4329715 |  23317.4330339 |
| 2454630.16222 |  23601.2047709 |   23601.2051547 |   23601.2046943 |   23601.2046954 |   23601.2046893 |   23601.204752 |
| 2454631.08286 |  23939.4072442 |   23939.4074901 |   23939.4071298 |   23939.4071309 |   23939.4071246 |  23939.4071877 |
|  2454632.0035 |  24295.0516517 |   24295.0516937 |   24295.0515119 |   24295.0515129 |   24295.0515064 |  24295.0515698 |
| 2454632.92414 |  24625.8527859 |   24625.8522702 |   24625.8526121 |   24625.8526131 |   24625.8526062 |    24625.85267 |
| 2454633.84478 |  24893.9020192 |   24893.9015246 |   24893.9018416 |   24893.9018426 |   24893.9018355 |  24893.9018996 |
| 2454634.76542 |  25074.3383578 |   25074.3381299 |   25074.3381935 |   25074.3381945 |   25074.3381872 |  25074.3382515 |
| 2454635.68606 |  25161.0350509 |   25161.0353627 |   25161.0349163 |   25161.0349172 |   25161.0349098 |  25161.0349745 |
|  2454636.6067 |  25168.0021377 |   25168.0020657 |   25168.0020248 |   25168.0020257 |   25168.0020178 |  25168.0020829 |
| 2454637.52734 |  25126.1841177 |   25126.1840667 |   25126.1840113 |   25126.1840122 |   25126.1840042 |  25126.1840697 |
| 2454638.44798 |  25076.3847861 |   25076.3851758 |   25076.3847351 |    25076.384736 |   25076.3847278 |  25076.3847937 |
| 2454639.36862 |  25059.9365589 |   25059.9373084 |   25059.9365102 |   25059.9365112 |   25059.9365026 |  25059.9365691 |
| 2454640.28927 |  25109.2463205 |   25109.2470939 |   25109.2462673 |   25109.2462681 |   25109.2462593 |  25109.2463262 |
| 2454641.20991 |  25240.3795558 |   25240.3803803 |   25240.3794926 |   25240.3794935 |   25240.3794845 |  25240.3795518 |
| 2454642.13055 |  25449.3767471 |   25449.3772687 |   25449.3766619 |   25449.3766627 |   25449.3766535 |  25449.3767214 |
| 2454643.05119 |  25713.1438829 |   25713.1442516 |   25713.1437702 |   25713.1437709 |   25713.1437614 |    25713.14383 |
| 2454643.97183 |  25994.7131356 |   25994.7134174 |   25994.7129897 |   25994.7129904 |   25994.7129808 |  25994.7130499 |
| 2454644.89247 |  26251.6709833 |   26251.6709474 |   26251.6708189 |   26251.6708196 |   26251.6708097 |  26251.6708795 |
| 2454645.81311 |  26445.8278603 |   26445.8277704 |   26445.8276805 |   26445.8276811 |    26445.827671 |  26445.8277414 |
| 2454646.73375 |  26551.9202831 |   26551.9197914 |   26551.9201127 |   26551.9201133 |   26551.9201029 |  26551.9201739 |
| 2454647.65439 |  26563.3589393 |   26563.3591101 |   26563.3587888 |   26563.3587893 |   26563.3587788 |  26563.3588504 |
| 2454648.57503 |  26493.7114462 |   26493.7115242 |   26493.7113179 |   26493.7113184 |   26493.7113076 |  26493.7113797 |
| 2454649.49567 |  26373.5829564 |   26373.5832742 |   26373.5828649 |   26373.5828654 |   26373.5828544 |   26373.582927 |
| 2454650.41631 |  26243.6077144 |    26243.608269 |   26243.6076429 |   26243.6076433 |   26243.6076321 |  26243.6077052 |
| 2454651.33695 |  26145.1513384 |    26145.151932 |    26145.151283 |   26145.1512834 |   26145.1512719 |  26145.1513454 |
|  2454652.2576 |  26110.8476043 |   26110.8486476 |   26110.8475476 |    26110.847548 |   26110.8475364 |  26110.8476101 |
| 2454653.17824 |  26157.1325439 |   26157.1333744 |   26157.1324725 |   26157.1324728 |   26157.1324611 |  26157.1325349 |
| 2454654.09888 |   26280.484747 |   26280.4853166 |   26280.4846531 |   26280.4846534 |   26280.4846415 |  26280.4847153 |
| 2454655.01952 |  26458.2338209 |   26458.2345284 |   26458.2337002 |   26458.2337005 |   26458.2336883 |  26458.2337622 |
| 2454655.94016 |  26653.7531437 |   26653.7532066 |   26653.7529946 |   26653.7529949 |   26653.7529825 |  26653.7530564 |
|  2454656.8608 |  26824.8486927 |   26824.8483389 |   26824.8485245 |   26824.8485247 |   26824.8485124 |   26824.848586 |
| 2454657.78144 |  26933.4239336 |   26933.4239366 |   26933.4237565 |   26933.4237568 |    26933.423744 |  26933.4238176 |
| 2454658.70208 |  26954.2089494 |   26954.2085747 |   26954.2087779 |   26954.2087781 |   26954.2087653 |  26954.2088388 |
| 2454659.62272 |  26880.5566698 |   26880.5569517 |   26880.5565164 |   26880.5565166 |   26880.5565036 |  26880.5565769 |
| 2454660.54336 |  26725.9802968 |     26725.98003 |   26725.9801612 |   26725.9801614 |   26725.9801482 |  26725.9802214 |
|   2454661.464 |  26521.0801113 |   26521.0802012 |   26521.0800173 |   26521.0800174 |   26521.0800039 |   26521.080077 |
| 2454662.38464 |  26306.5623798 |   26306.5629165 |   26306.5623196 |   26306.5623197 |   26306.5623062 |  26306.5623791 |
| 2454663.30528 |  26123.9459086 |   26123.9466221 |   26123.9458692 |   26123.9458693 |   26123.9458556 |  26123.9459284 |
| 2454664.22593 |  26006.0811636 |   26006.0821889 |    26006.081116 |   26006.0811162 |   26006.0811023 |  26006.0811749 |
| 2454665.14657 |  25969.6488972 |   25969.6498745 |   25969.6488171 |   25969.6488171 |   25969.6488031 |  25969.6488757 |
| 2454666.06721 |   26011.353041 |   26011.3539134 |   26011.3529275 |   26011.3529275 |   26011.3529133 |  26011.3529859 |
| 2454666.98785 |  26108.6780303 |    26108.678516 |   26108.6778866 |   26108.6778866 |   26108.6778722 |  26108.6779448 |
| 2454667.90849 |  26225.0371726 |   26225.0375863 |   26225.0370094 |   26225.0370093 |   26225.0369949 |  26225.0370674 |
| 2454668.82913 |  26318.1350372 |    26318.135412 |   26318.1348639 |   26318.1348638 |   26318.1348492 |  26318.1349218 |
| 2454669.74977 |  26349.6319644 |   26349.6320123 |   26349.6317954 |   26349.6317952 |   26349.6317805 |  26349.6318531 |
| 2454670.67041 |  26293.9012629 |   26293.9009541 |   26293.9010964 |   26293.9010963 |   26293.9010814 |  26293.9011541 |
| 2454671.59105 |  26143.8769446 |   26143.8772804 |   26143.8767924 |   26143.8767922 |   26143.8767773 |  26143.8768499 |
| 2454672.51169 |  25912.6555299 |   25912.6556708 |   25912.6553891 |   25912.6553888 |   25912.6553737 |  25912.6554466 |
| 2454673.43233 |  25630.4860867 |   25630.4866833 |   25630.4859731 |   25630.4859728 |   25630.4859575 |  25630.4860305 |
| 2454674.35297 |  25337.8379468 |   25337.8385404 |   25337.8378733 |    25337.837873 |   25337.8378576 |  25337.8379307 |
| 2454675.27361 |  25076.1323638 |   25076.1329274 |   25076.1323203 |   25076.1323199 |   25076.1323044 |  25076.1323775 |
| 2454676.19426 |  24878.2591846 |   24878.2602698 |   24878.2591369 |   24878.2591365 |   24878.2591208 |   24878.259194 |
|  2454677.1149 |  24761.0481491 |   24761.0490664 |    24761.048077 |   24761.0480765 |   24761.0480608 |  24761.0481339 |
| 2454678.03554 |  24721.4169861 |   24721.4177416 |   24721.4168861 |   24721.4168855 |   24721.4168697 |  24721.4169427 |
| 2454678.95618 |  24737.0764293 |   24737.0773797 |   24737.0763002 |   24737.0762997 |   24737.0762838 |  24737.0763565 |
| 2454679.87682 |  24771.6297166 |   24771.6300733 |   24771.6295675 |    24771.629567 |    24771.629551 |  24771.6296234 |
| 2454680.79746 |  24782.8998355 |   24782.9001742 |   24782.8996724 |   24782.8996718 |   24782.8996557 |  24782.8997278 |
|  2454681.7181 |  24732.5809245 |   24732.5810624 |   24732.5807592 |   24732.5807587 |   24732.5807425 |  24732.5808141 |
| 2454682.63874 |  24595.0086748 |   24595.0086148 |   24595.0085148 |   24595.0085142 |   24595.0084979 |  24595.0085689 |
| 2454683.55938 |  24363.0458193 |   24363.0460112 |   24363.0456703 |   24363.0456696 |   24363.0456532 |  24363.0457236 |
| 2454684.48002 |  24049.7372963 |   24049.7370715 |   24049.7371541 |   24049.7371534 |   24049.7371369 |  24049.7372068 |
| 2454685.40066 |  23685.3553537 |   23685.3555725 |   23685.3552292 |   23685.3552286 |   23685.3552121 |  23685.3552812 |
|  2454686.3213 |   23310.508148 |   23310.5087026 |   23310.5080686 |   23310.5080679 |   23310.5080513 |  23310.5081198 |
| 2454687.24194 |  22966.8853701 |   22966.8860836 |   22966.8853274 |   22966.8853267 |   22966.8853101 |  22966.8853778 |
| 2454688.16259 |  22687.7552409 |   22687.7563561 |    22687.755204 |   22687.7552032 |   22687.7551866 |  22687.7552536 |
| 2454689.08323 |  22490.3845558 |   22490.3852363 |    22490.384503 |   22490.3845023 |   22490.3844855 |  22490.3845519 |
| 2454690.00387 |  22372.1144794 |   22372.1156426 |   22372.1144016 |   22372.1144008 |    22372.114384 |  22372.1144497 |
| 2454690.92451 |  22310.9891626 |   22310.9898251 |   22310.9890581 |   22310.9890573 |   22310.9890404 |  22310.9891055 |
| 2454691.84515 |  22270.7935145 |   22270.7941021 |   22270.7933863 |   22270.7933854 |   22270.7933686 |   22270.793433 |
| 2454692.76579 |   22209.348394 |   22209.3490026 |   22209.3482511 |   22209.3482503 |   22209.3482334 |  22209.3482972 |
| 2454693.68643 |  22088.1667603 |   22088.1668893 |   22088.1666141 |   22088.1666132 |   22088.1665962 |  22088.1666594 |
| 2454694.60707 |  21881.2630918 |   21881.2630768 |   21881.2629483 |   21881.2629473 |   21881.2629304 |   21881.262993 |
| 2454695.52771 |   21581.102021 |   21581.1023327 |   21581.1018831 |   21581.1018822 |   21581.1018651 |  21581.1019273 |
| 2454696.44835 |  21200.3262455 |   21200.3264044 |   21200.3261294 |   21200.3261285 |   21200.3261115 |   21200.326173 |
| 2454697.36899 |  20768.8688913 |   20768.8695988 |   20768.8687928 |   20768.8687918 |   20768.8687747 |  20768.8688359 |
| 2454698.28963 |  20327.1104193 |   20327.1111448 |   20327.1103672 |   20327.1103661 |   20327.1103491 |  20327.1104098 |
| 2454699.21027 |  19916.6450665 |   19916.6457561 |   19916.6450386 |   19916.6450376 |   19916.6450204 |  19916.6450807 |
| 2454700.13092 |  19570.7676605 |   19570.7687008 |   19570.7676375 |   19570.7676364 |   19570.7676193 |  19570.7676791 |
| 2454701.05156 |  19306.8561866 |    19306.857089 |   19306.8561512 |   19306.8561501 |    19306.856133 |  19306.8561924 |
|  2454701.9722 |  19122.3920974 |   19122.3931107 |   19122.3920396 |   19122.3920384 |   19122.3920213 |  19122.3920803 |
| 2454702.89284 |  18995.5293337 |   18995.5304159 |   18995.5292517 |   18995.5292505 |   18995.5292334 |  18995.5292919 |
| 2454703.81348 |  18890.0834523 |   18890.0840579 |   18890.0833481 |   18890.0833469 |   18890.0833298 |  18890.0833877 |
| 2454704.73412 |  18763.8019232 |   18763.8024539 |   18763.8018015 |   18763.8018002 |   18763.8017831 |  18763.8018405 |
| 2454705.65476 |   18578.026329 |   18578.0266078 |   18578.0262031 |   18578.0262019 |   18578.0261848 |  18578.0262415 |
|  2454706.5754 |  18306.5383142 |   18306.5384521 |   18306.5381859 |   18306.5381847 |   18306.5381675 |  18306.5382234 |
| 2454707.49604 |  17941.5668477 |   17941.5669976 |   17941.5667257 |   17941.5667244 |   17941.5667075 |  17941.5667625 |
| 2454708.41668 |  17495.5829869 |   17495.5825852 |    17495.582845 |   17495.5828435 |   17495.5828266 |  17495.5828808 |
| 2454709.33732 |  16998.4708115 |   16998.4711143 |    16998.470719 |   16998.4707176 |   16998.4707006 |  16998.4707538 |
| 2454710.25796 |  16490.7214781 |   16490.7219937 |   16490.7214374 |   16490.7214359 |    16490.721419 |  16490.7214712 |
|  2454711.1786 |  16014.2053323 |   16014.2060818 |   16014.2053207 |   16014.2053193 |   16014.2053025 |  16014.2053536 |
| 2454712.09925 |  15602.6322824 |   15602.6331728 |   15602.6322774 |   15602.6322759 |   15602.6322592 |  15602.6323091 |
