|            JD |           Tempo |              BC |            432s |             430 |             423 |             405 | 
| 2455362.07163 |   24070.8435787 |   24070.8432679 |   24070.8432117 |   24070.8432125 |   24070.8432064 |   24070.8432726 |
| 2455362.99227 |   24424.9825334 |   24424.9824616 |   24424.9824036 |   24424.9824044 |    24424.982398 |   24424.9824647 |
| 2455363.91291 |   24748.1929555 |    24748.193249 |   24748.1931962 |   24748.1931969 |   24748.1931903 |   24748.1932575 |
| 2455364.83355 |   25003.8129195 |   25003.8129007 |   25003.8128581 |   25003.8128588 |    25003.812852 |   25003.8129195 |
| 2455365.75419 |   25169.2017452 |   25169.2020502 |   25169.2020234 |   25169.2020241 |    25169.202017 |   25169.2020849 |
| 2455366.67483 |   25240.9229956 |   25240.9227692 |   25240.9227602 |   25240.9227609 |   25240.9227536 |   25240.9228218 |
| 2455367.59547 |   25235.5327452 |   25235.5323026 |   25235.5322995 |   25235.5323002 |   25235.5322926 |    25235.532361 |
| 2455368.51611 |   25185.8105622 |   25185.8101498 |   25185.8101315 |   25185.8101321 |   25185.8101244 |    25185.810193 |
| 2455369.43675 |   25133.2801992 |   25133.2793411 |   25133.2793175 |   25133.2793182 |   25133.2793103 |    25133.279379 |
| 2455370.35739 |   25118.7304198 |   25118.7295859 |   25118.7295668 |   25118.7295674 |   25118.7295593 |   25118.7296281 |
| 2455371.27803 |   25172.9073479 |   25172.9069938 |   25172.9069663 |   25172.9069669 |   25172.9069586 |   25172.9070277 |
| 2455372.19867 |   25309.4979362 |   25309.4974495 |   25309.4974056 |   25309.4974062 |   25309.4973977 |   25309.4974669 |
| 2455373.11932 |   25522.0074659 |   25522.0070108 |   25522.0069509 |   25522.0069514 |   25522.0069426 |    25522.007012 |
| 2455374.03996 |    25785.252681 |   25785.2522026 |   25785.2521335 |   25785.2521341 |   25785.2521251 |   25785.2521947 |
|  2455374.9606 |   26061.1193145 |   26061.1195738 |   26061.1195063 |   26061.1195069 |   26061.1194977 |   26061.1195675 |
| 2455375.88124 |   26307.2776547 |   26307.2780309 |   26307.2779733 |   26307.2779738 |   26307.2779645 |   26307.2780346 |
| 2455376.80188 |   26486.8521738 |   26486.8524852 |   26486.8524432 |   26486.8524437 |   26486.8524342 |   26486.8525045 |
| 2455377.72252 |   26576.8475643 |    26576.847653 |   26576.8476285 |    26576.847629 |   26576.8476192 |     26576.84769 |
| 2455378.64316 |   26573.3965694 |   26573.3965318 |    26573.396522 |   26573.3965224 |   26573.3965125 |   26573.3965837 |
|  2455379.5638 |   26492.6342949 |   26492.6340155 |   26492.6340076 |    26492.634008 |   26492.6339979 |   26492.6340695 |
| 2455380.48444 |   26366.9964502 |   26366.9961451 |   26366.9961263 |   26366.9961268 |   26366.9961164 |   26366.9961883 |
| 2455381.40508 |   26237.7916268 |    26237.791159 |   26237.7911373 |   26237.7911377 |   26237.7911272 |   26237.7911996 |
| 2455382.32572 |   26145.7414139 |   26145.7405795 |   26145.7405601 |   26145.7405605 |   26145.7405498 |   26145.7406226 |
| 2455383.24636 |   26121.6536385 |   26121.6526834 |   26121.6526555 |   26121.6526559 |    26121.652645 |   26121.6527182 |
|   2455384.167 |   26179.3610635 |   26179.3603276 |   26179.3602837 |    26179.360284 |   26179.3602729 |   26179.3603465 |
| 2455385.08765 |   26312.5382118 |    26312.537865 |    26312.537805 |   26312.5378053 |   26312.5377941 |   26312.5378681 |
| 2455386.00829 |   26496.1261546 |   26496.1255636 |   26496.1254931 |   26496.1254934 |    26496.125482 |   26496.1255565 |
| 2455386.92893 |   26692.0375309 |    26692.037444 |   26692.0373741 |   26692.0373743 |   26692.0373626 |   26692.0374375 |
| 2455387.84957 |   26857.8496366 |   26857.8498727 |   26857.8498137 |    26857.849814 |   26857.8498021 |   26857.8498774 |
| 2455388.77021 |   26956.4868205 |   26956.4868763 |   26956.4868335 |   26956.4868337 |   26956.4868216 |   26956.4868971 |
| 2455389.69085 |   26964.6891841 |   26964.6893339 |   26964.6893077 |   26964.6893078 |   26964.6892957 |   26964.6893712 |
| 2455390.61149 |   26878.3318021 |    26878.331438 |   26878.3314219 |   26878.3314221 |   26878.3314098 |   26878.3314854 |
| 2455391.53213 |   26713.3675095 |   26713.3671132 |   26713.3670959 |    26713.367096 |   26713.3670835 |   26713.3671592 |
| 2455392.45277 |   26502.1885846 |   26502.1882298 |   26502.1881992 |   26502.1881993 |   26502.1881868 |   26502.1882623 |
| 2455393.37341 |     26286.22803 |   26286.2269696 |   26286.2269416 |   26286.2269417 |   26286.2269289 |   26286.2270044 |
| 2455394.29405 |    26106.495838 |   26106.4950268 |   26106.4950045 |   26106.4950046 |   26106.4949917 |   26106.4950668 |
| 2455395.21469 |   25994.2246208 |   25994.2240235 |   25994.2239966 |   25994.2239967 |   25994.2239837 |   25994.2240585 |
| 2455396.13533 |   25963.7474916 |   25963.7468517 |   25963.7468116 |   25963.7468117 |   25963.7467985 |    25963.746873 |
| 2455397.05597 |   26009.2462405 |   26009.2456428 |   26009.2455877 |   26009.2455877 |   26009.2455744 |   26009.2456485 |
| 2455397.97662 |   26106.1078496 |   26106.1071463 |   26106.1070817 |   26106.1070817 |   26106.1070682 |    26106.107142 |
| 2455398.89726 |    26216.573222 |   26216.5732491 |   26216.5731842 |   26216.5731842 |   26216.5731706 |   26216.5732441 |
|  2455399.8179 |   26298.3932032 |   26298.3932651 |   26298.3932109 |   26298.3932109 |   26298.3931973 |   26298.3932704 |
| 2455400.73854 |   26314.4992532 |   26314.4993868 |   26314.4993492 |   26314.4993492 |   26314.4993354 |   26314.4994081 |
| 2455401.65918 |   26241.4933112 |   26241.4933985 |   26241.4933766 |   26241.4933766 |   26241.4933627 |   26241.4934352 |
| 2455402.57982 |   26075.0051795 |    26075.004963 |   26075.0049487 |   26075.0049487 |   26075.0049346 |   26075.0050068 |
| 2455403.50046 |   25830.6972334 |   25830.6970499 |   25830.6970284 |   25830.6970283 |   25830.6970142 |   25830.6970862 |
|  2455404.4211 |   25540.6895575 |   25540.6891151 |   25540.6890998 |   25540.6890998 |   25540.6890854 |   25540.6891573 |
| 2455405.34174 |   25246.2167009 |   25246.2161759 |   25246.2161655 |   25246.2161654 |    25246.216151 |   25246.2162227 |
| 2455406.26238 |   24988.2028371 |   24988.2019709 |    24988.201959 |    24988.201959 |   24988.2019444 |    24988.202016 |
| 2455407.18302 |   24797.9028741 |   24797.9016841 |   24797.9016611 |    24797.901661 |   24797.9016463 |   24797.9017178 |
| 2455408.10366 |    24689.754034 |   24689.7531842 |   24689.7531463 |   24689.7531462 |   24689.7531315 |   24689.7532028 |
|  2455409.0243 |   24658.0717631 |   24658.0711484 |   24658.0710971 |   24658.0710969 |   24658.0710821 |   24658.0711534 |
| 2455409.94495 |   24678.3404464 |   24678.3397788 |   24678.3397193 |   24678.3397192 |   24678.3397043 |   24678.3397754 |
| 2455410.86559 |   24712.8088684 |   24712.8085856 |   24712.8085293 |    24712.808529 |   24712.8085141 |   24712.8085852 |
| 2455411.78623 |   24719.1124216 |    24719.112049 |   24719.1120025 |   24719.1120022 |   24719.1119872 |   24719.1120581 |
| 2455412.70687 |   24659.9429148 |   24659.9428924 |   24659.9428598 |   24659.9428595 |   24659.9428443 |   24659.9429151 |
| 2455413.62751 |   24511.5682644 |   24511.5682346 |   24511.5682133 |    24511.568213 |   24511.5681978 |   24511.5682684 |
| 2455414.54815 |   24269.2432505 |   24269.2430208 |   24269.2430014 |   24269.2430011 |   24269.2429858 |   24269.2430562 |
| 2455415.46879 |   23948.2855409 |   23948.2851613 |   23948.2851439 |   23948.2851435 |   23948.2851282 |   23948.2851983 |
| 2455416.38943 |   23580.5696453 |   23580.5691485 |   23580.5691246 |   23580.5691243 |   23580.5691088 |   23580.5691788 |
| 2455417.31007 |   23207.2427681 |   23207.2416987 |   23207.2416847 |   23207.2416844 |   23207.2416688 |   23207.2417383 |
| 2455418.23071 |     22869.32609 |   22869.3254796 |   22869.3254648 |   22869.3254644 |   22869.3254488 |   22869.3255179 |
| 2455419.15135 |   22598.3577625 |   22598.3570324 |   22598.3570094 |    22598.357009 |   22598.3569934 |   22598.3570619 |
| 2455420.07199 |   22409.1967019 |   22409.1958823 |   22409.1958504 |   22409.1958499 |   22409.1958343 |   22409.1959021 |
| 2455420.99263 |   22296.6470225 |    22296.646288 |   22296.6462489 |   22296.6462484 |   22296.6462327 |   22296.6462998 |
| 2455421.91328 |   22236.6647813 |   22236.6642967 |   22236.6642536 |   22236.6642532 |   22236.6642375 |   22236.6643036 |
| 2455422.83392 |   22191.8769093 |   22191.8767178 |   22191.8766757 |   22191.8766753 |   22191.8766596 |    22191.876725 |
| 2455423.75456 |   22120.1527089 |   22120.1524523 |   22120.1524173 |   22120.1524169 |   22120.1524011 |   22120.1524657 |
|  2455424.6752 |   21984.2663991 |   21984.2664037 |   21984.2663796 |   21984.2663791 |   21984.2663633 |   21984.2664269 |
| 2455425.59584 |   21760.4442579 |   21760.4441138 |   21760.4440976 |   21760.4440971 |   21760.4440813 |    21760.444144 |
| 2455426.51648 |   21443.8307299 |    21443.830546 |   21443.8305276 |   21443.8305271 |   21443.8305113 |   21443.8305732 |
| 2455427.43712 |    21049.630578 |   21049.6303735 |   21049.6303536 |    21049.630353 |   21049.6303372 |   21049.6303982 |
| 2455428.35776 |   20609.6586742 |   20609.6580091 |   20609.6579893 |   20609.6579889 |   20609.6579729 |   20609.6580331 |
|  2455429.2784 |   20165.0863502 |   20165.0858102 |     20165.08581 |   20165.0858095 |   20165.0857937 |    20165.085853 |
| 2455430.19904 |    19757.049784 |   19757.0489497 |   19757.0489493 |   19757.0489488 |    19757.048933 |   19757.0489915 |
| 2455431.11968 |   19417.2564351 |   19417.2552701 |   19417.2552553 |   19417.2552548 |   19417.2552389 |   19417.2552968 |
| 2455432.04032 |   19160.7485068 |   19160.7474623 |    19160.747434 |   19160.7474334 |   19160.7474175 |   19160.7474747 |
| 2455432.96096 |   18982.4734801 |   18982.4727131 |   18982.4726771 |   18982.4726765 |   18982.4726607 |   18982.4727171 |
| 2455433.88161 |   18858.4451791 |   18858.4444097 |   18858.4443735 |   18858.4443729 |    18858.444357 |   18858.4444129 |
| 2455434.80225 |   18751.2310469 |   18751.2306355 |   18751.2306048 |   18751.2306042 |   18751.2305883 |   18751.2306436 |
| 2455435.72289 |   18618.5155639 |   18618.5149433 |   18618.5149199 |   18618.5149193 |   18618.5149035 |   18618.5149581 |
| 2455436.64353 |     18422.77247 |   18422.7725119 |   18422.7724971 |   18422.7724965 |   18422.7724806 |   18422.7725347 |
| 2455437.56417 |   18139.8497923 |   18139.8497401 |   18139.8497281 |   18139.8497274 |   18139.8497117 |   18139.8497651 |
| 2455438.48481 |    17764.486338 |   17764.4860158 |   17764.4859941 |   17764.4859934 |   17764.4859776 |   17764.4860304 |
| 2455439.40545 |    17311.515781 |   17311.5154475 |   17311.5154121 |   17311.5154114 |   17311.5153957 |   17311.5154479 |
| 2455440.32609 |    16812.474597 |   16812.4740858 |   16812.4740553 |   16812.4740545 |   16812.4740389 |   16812.4740905 |
| 2455441.24673 |   16308.3894859 |   16308.3885769 |   16308.3885751 |   16308.3885743 |   16308.3885586 |   16308.3886096 |
| 2455442.16737 |   15840.3966346 |   15840.3956643 |   15840.3956651 |   15840.3956644 |   15840.3956487 |    15840.395699 |
| 2455443.08801 |   15440.3392336 |   15440.3382461 |   15440.3382345 |   15440.3382337 |   15440.3382183 |   15440.3382676 |
| 2455444.00865 |   15123.4906653 |   15123.4897802 |   15123.4897564 |   15123.4897555 |   15123.4897401 |   15123.4897888 |
| 2455444.92929 |   14885.0733531 |   14885.0724135 |   14885.0723858 |    14885.072385 |   14885.0723695 |   14885.0724173 |
| 2455445.84994 |   14701.3673222 |   14701.3664449 |   14701.3664212 |   14701.3664204 |   14701.3664051 |   14701.3664519 |
| 2455446.77058 |   14535.1575658 |   14535.1573384 |     14535.15732 |   14535.1573192 |   14535.1573039 |   14535.1573497 |
| 2455447.69122 |   14344.2731633 |   14344.2726638 |   14344.2726525 |   14344.2726516 |   14344.2726364 |    14344.272681 |
| 2455448.61186 |   14091.2540008 |   14091.2538811 |   14091.2538745 |   14091.2538737 |   14091.2538585 |   14091.2539019 |
|  2455449.5325 |    13751.950138 |   13751.9497139 |   13751.9497075 |   13751.9497066 |   13751.9496916 |   13751.9497337 |
| 2455450.45314 |   13321.0679386 |   13321.0676345 |   13321.0676051 |   13321.0676042 |   13321.0675892 |   13321.0676301 |
| 2455451.37378 |   12813.4174557 |   12813.4171582 |    12813.417112 |    12813.417111 |   12813.4170963 |   12813.4171357 |
| 2455452.29442 |   12260.5635195 |   12260.5628146 |   12260.5627806 |   12260.5627797 |   12260.5627649 |   12260.5628031 |
| 2455453.21506 |   11703.6512838 |   11703.6505955 |   11703.6505989 |    11703.650598 |   11703.6505834 |   11703.6506201 |
|  2455454.1357 |   11184.0455904 |   11184.0445716 |   11184.0445813 |   11184.0445804 |   11184.0445659 |   11184.0446013 |
| 2455455.05634 |   10733.9118345 |   10733.9105659 |   10733.9105629 |   10733.9105619 |   10733.9105476 |   10733.9105818 |
| 2455455.97698 |   10368.8985769 |    10368.897378 |   10368.8973623 |   10368.8973614 |   10368.8973471 |   10368.8973802 |
| 2455456.89762 |   10084.5889004 |   10084.5880821 |   10084.5880614 |   10084.5880605 |   10084.5880462 |   10084.5880781 |
| 2455457.81827 |   9857.53413912 |   9857.53323008 |   9857.53321437 |   9857.53321344 |   9857.53319933 |   9857.53323008 |
| 2455458.73891 |   9650.63135793 |   9650.63079372 |   9650.63078553 |    9650.6307846 |   9650.63077062 |   9650.63080017 |
| 2455459.65955 |   9421.62459102 |   9421.62399445 |   9421.62399498 |   9421.62399405 |   9421.62398021 |    9421.6240087 |
| 2455460.58019 |   9132.77557403 |   9132.77524265 |   9132.77524705 |   9132.77524612 |    9132.7752324 |   9132.77525983 |
| 2455461.50083 |   8759.50554949 |   8759.50526772 |   8759.50526919 |   8759.50526819 |   8759.50525461 |    8759.5052811 |
| 2455462.42147 |   8296.02325861 |   8296.02296104 |   8296.02294081 |   8296.02293974 |    8296.0229263 |   8296.02295186 |
| 2455463.34211 |    7756.6594464 |   7756.65912209 |   7756.65907988 |   7756.65907888 |   7756.65906557 |   7756.65909013 |
| 2455464.26275 |   7172.60021819 |   7172.59950731 |   7172.59947243 |   7172.59947149 |   7172.59945831 |   7172.59948188 |
| 2455465.18339 |   6584.76474422 |   6584.76396454 |    6584.7639652 |   6584.76396414 |   6584.76395109 |   6584.76397372 |
| 2455466.10403 |   6034.46066581 |   6034.45965331 |   6034.45966203 |   6034.45966096 |   6034.45964805 |   6034.45966981 |
| 2455467.02467 |   5553.94595123 |   5553.94504118 |   5553.94504211 |   5553.94504091 |   5553.94502826 |   5553.94504903 |
| 2455467.94531 |   5159.06296203 |   5159.06195749 |   5159.06194997 |   5159.06194884 |   5159.06193626 |   5159.06195609 |
| 2455468.86595 |   4845.62137013 |   4845.62034664 |   4845.62033686 |   4845.62033573 |   4845.62032328 |   4845.62034212 |
|  2455469.7866 |   4590.36358841 |    4590.3628395 |   4590.36283417 |   4590.36283304 |   4590.36282079 |   4590.36283863 |
| 2455470.70724 |   4356.29030198 |   4356.28967681 |   4356.28967974 |   4356.28967861 |   4356.28966649 |   4356.28968334 |
| 2455471.62788 |   4101.12894551 |   4101.12822401 |   4101.12823486 |   4101.12823366 |   4101.12822168 |   4101.12823739 |
| 2455472.54852 |   3787.01296448 |   3787.01270395 |   3787.01271673 |   3787.01271553 |   3787.01270381 |   3787.01271826 |
| 2455473.46916 |   3389.16347195 |   3389.16299191 |   3389.16299311 |   3389.16299191 |   3389.16298033 |   3389.16299351 |
|  2455474.3898 |   2901.57960624 |   2901.57922944 |   2901.57919835 |   2901.57919716 |   2901.57918584 |   2901.57919769 |
| 2455475.31044 |   2338.45001974 |   2338.44953911 |   2338.44947514 |   2338.44947394 |   2338.44946276 |   2338.44947328 |
| 2455476.23108 |   1730.94733609 |   1730.94652689 |   1730.94647044 |   1730.94646924 |   1730.94645819 |   1730.94646724 |
| 2455477.15172 |   1120.14256444 |   1120.14179046 |   1120.14177728 |   1120.14177608 |    1120.1417653 |   1120.14177289 |
| 2455478.07236 |   547.657441642 |   547.656620388 |   547.656624515 |   547.656623317 |   547.656612666 |   547.656618657 |
|   2455478.993 |   46.1880256952 |   46.1869310224 |   46.1869366807 |   46.1869354824 |    46.186925098 |   46.1869296245 |
| 2455479.91364 |  -367.928292543 |  -367.929489807 |  -367.929484582 |  -367.929485813 |  -367.929495998 |  -367.929493069 |
| 2455480.83428 |  -698.402449045 |  -698.403441981 |  -698.403434625 |  -698.403435824 |  -698.403445809 |  -698.403444378 |
| 2455481.75493 |  -968.099476678 |  -968.100344228 |  -968.100330648 |   -968.10033188 |  -968.100341665 |  -968.100341698 |
| 2455482.67557 |  -1213.76852254 |  -1213.76924809 |  -1213.76922889 |  -1213.76923012 |  -1213.76923967 |  -1213.76924114 |
| 2455483.59621 |  -1477.60197544 |  -1477.60255363 |  -1477.60252923 |  -1477.60253046 |  -1477.60253982 |  -1477.60254261 |
| 2455484.51685 |  -1797.55681931 |  -1797.55721498 |  -1797.55719105 |  -1797.55719228 |   -1797.5572014 |  -1797.55720552 |
| 2455485.43749 |  -2198.64957157 |  -2198.64989668 |  -2198.64988523 |  -2198.64988646 |  -2198.64989538 |  -2198.64990074 |
| 2455486.35813 |  -2687.21476593 |  -2687.21499779 |  -2687.21501699 |  -2687.21501822 |  -2687.21502694 |  -2687.21503353 |
| 2455487.27877 |  -3249.43661084 |  -3249.43700027 |   -3249.4370482 |  -3249.43704946 |  -3249.43705795 |  -3249.43706567 |
| 2455488.19941 |  -3854.49103039 |  -3854.49157349 |  -3854.49161147 |  -3854.49161273 |  -3854.49162098 |  -3854.49162984 |
| 2455489.12005 |  -4461.57582433 |  -4461.57675876 |   -4461.5767593 |  -4461.57676059 |  -4461.57676861 |  -4461.57677853 |
| 2455490.04069 |  -5029.22558558 |   -5029.2264722 |  -5029.22646025 |  -5029.22646155 |  -5029.22646937 |  -5029.22648032 |
| 2455490.96133 |  -5524.77598617 |  -5524.77704746 |  -5524.77703541 |  -5524.77703671 |  -5524.77704433 |  -5524.77705628 |
| 2455491.88197 |  -5931.82166331 |  -5931.82260813 |  -5931.82259531 |  -5931.82259665 |  -5931.82260403 |  -5931.82261698 |
| 2455492.80261 |  -6253.95368096 |  -6253.95480298 |  -6253.95478641 |  -6253.95478774 |  -6253.95479489 |  -6253.95480881 |
| 2455493.72326 |  -6513.93093345 |  -6513.93178254 |  -6513.93175937 |  -6513.93176074 |  -6513.93176763 |  -6513.93178251 |
|  2455494.6439 |  -6748.46536664 |  -6748.46612746 |  -6748.46609797 |  -6748.46609937 |  -6748.46610602 |  -6748.46612187 |
| 2455495.56454 |  -6999.82225489 |  -6999.82284387 |  -6999.82281125 |  -6999.82281262 |  -6999.82281907 |  -6999.82283588 |
| 2455496.48518 |  -7306.14731346 |  -7306.14767537 |  -7306.14764169 |  -7306.14764308 |  -7306.14764928 |  -7306.14766708 |
| 2455497.40582 |  -7692.73556099 |  -7692.73598397 |  -7692.73596886 |  -7692.73597026 |  -7692.73597621 |  -7692.73599505 |
